2 2
66 92 66
27 46 8
163 261 85
181 119 9
126 402 94
374 272 97
42 311 60
372 186 81
12 396 34
37 166 33
348 156 71
376 84 11
258 217 8
38 206 74
282 22 83
378 111 25
380 397 90
186 355 23
156 404 100
311 29 59
58 321 33
434 290 11
211 16 34
120 348 51
173 243 16
149 278 31
98 392 44
8 351 76
121 358 69
52 189 13
317 23 34
295 146 31
319 29 26
154 13 51
122 149 84
427 51 68
203 271 75
193 431 44
418 112 94
132 221 27
352 313 71
404 427 70
142 71 51
75 273 44
254 193 86
197 1 28
331 309 11
382 306 75
212 55 64
147 419 31
374 118 90
241 72 25
297 231 24
281 416 9
402 339 85
419 46 69
350 284 73
22 48 8
82 15 100
67 239 33
28 371 38
74 63 1
39 389 49
281 361 78
225 234 56
220 96 32
53 81 29
84 11 2
204 381 49
164 171 36
82 229 37
268 82 97
254 190 29
164 397 82
297 25 17
146 277 14
331 114 55
216 429 21
179 305 13
282 363 69
75 257 26
361 339 100
125 82 14
5 187 36
41 212 71
404 384 76
205 53 77
197 310 71
352 13 6
393 79 15
211 145 100
332 290 77
304 333 48
120 430 42
62 217 67
204 27 36
200 188 48
182 79 52
265 231 71
178 263 84
35 407 36
188 94 58
259 278 42
288 27 66
230 267 73
66 429 48
350 132 27
92 403 74
105 333 82
89 294 62
49 40 88
131 26 13
41 233 4
250 367 45
326 40 15
205 22 79
211 327 67
121 219 46
436 328 89
281 363 67
285 97 62
402 390 88
104 13 85
371 41 69
365 281 3
300 261 62
337 382 64
177 186 7
0 241 74
304 105 71
374 63 89
120 132 86
301 412 55
143 99 55
219 223 41
143 168 42
309 329 75
320 294 73
264 279 25
342 336 100
39 373 11
428 164 74
5 75 76
147 343 69
281 41 6
426 423 13
350 331 96
107 280 71
6 352 29
429 132 95
342 61 16
250 142 74
84 187 54
330 152 36
433 165 33
174 238 71
344 132 73,

442 1326
350 182 8
124 374 96
388 371 26
162 60 82
82 341 9
63 429 89
125 28 13
234 136 4
190 112 61
318 328 64
146 303 99
223 34 41
383 382 59
435 346 6
97 9 49
438 341 37
189 438 5
54 56 42
51 431 51
206 306 92
298 168 50
277 198 47
71 50 88
99 66 23
225 165 86
386 283 54
257 206 79
64 189 93
265 431 43
376 182 18
99 332 71
374 174 21
380 37 37
108 168 6
416 74 21
201 168 83
82 48 11
260 387 68
382 183 39
187 173 37
179 76 91
194 159 67
274 329 74
197 125 71
237 278 80
226 98 14
228 257 62
391 8 87
257 218 66
100 229 4
161 315 47
104 10 50
244 367 58
378 54 23
338 328 88
16 414 88
437 123 45
53 237 24
415 372 17
112 90 33
290 429 90
295 397 24
149 116 12
326 211 50
256 96 90
209 271 62
420 328 5
37 417 16
127 141 11
260 159 51
244 397 99
74 205 74
12 202 17
375 335 54
285 336 2
97 91 62
93 122 1
89 242 74
44 352 94
409 429 27
94 436 77
75 16 96
70 287 48
224 393 77
101 48 18
96 309 31
296 117 13
228 227 15
279 245 78
311 332 65
16 92 4
122 31 20
294 256 71
224 401 58
261 136 25
414 165 69
124 389 22
423 297 65
163 189 24
384 178 24
413 228 100
169 45 36
364 352 94
68 298 19
219 378 86
344 122 69
332 261 80
191 123 47
266 172 94
100 242 80
311 134 35
41 190 90
327 403 88
247 352 33
131 120 46
162 131 7
173 377 18
191 364 1
177 99 15
358 333 97
338 354 39
203 227 99
17 50 87
394 105 98
251 128 58
51 284 41
360 285 89
362 162 11
233 100 79
101 96 3
245 261 100
287 413 56
33 120 46
60 441 67
231 377 71
404 38 68
328 23 49
196 373 57
263 194 84
46 407 67
120 292 69
299 312 85
122 249 79
362 370 59
408 432 50
5 294 24
43 404 14
23 334 97
398 3 18
325 136 64
171 127 84
21 303 54
193 430 34
187 347 95
88 307 22
59 116 86
248 409 46
159 383 63
174 138 94
289 42 23
347 323 41
283 38 56
363 72 53
342 270 12
265 121 1
429 293 51
175 168 3
150 274 54
346 101 81
318 413 11
165 299 38
19 35 79
181 367 88
130 69 34
334 384 78
45 264 22
23 3 73
161 68 61
156 118 45
256 119 95
336 261 40
349 278 52
127 241 12
400 119 73
424 339 98
311 71 70
4 266 18
369 222 69
328 105 39
260 418 80
396 198 24
94 334 88
166 81 2
429 216 58
302 202 78
37 420 61
205 435 69
123 37 25
245 29 57
380 7 17
301 57 74
333 244 61
416 375 100
312 198 68
81 312 34
377 276 72
140 228 99
407 68 26
318 179 12
173 433 23
270 87 85
156 30 43
335 346 85
186 62 39
399 251 14
182 396 35
187 266 64
252 88 26
36 157 26
359 223 35
236 69 96
267 336 20
278 176 74
162 82 52
427 412 79
250 285 82
406 15 88
100 299 83
309 402 81
380 9 52
434 167 6
126 89 63
186 87 50
305 352 7
60 428 30
361 180 85
81 187 29
53 304 29
376 242 38
29 317 62
65 300 18
82 325 1
139 2 56
395 235 44
251 139 71
264 318 28
385 297 65
404 176 37
70 40 6
160 392 15
276 340 7
151 282 5
135 302 11
283 162 51
423 362 52
65 255 86
441 193 76
347 310 3
146 127 51
441 176 23
296 108 64
94 328 63
350 164 7
153 433 64
24 197 96
12 214 81
129 205 95
208 76 66
438 269 83
285 55 79
269 186 57
310 400 80
2 351 16
100 261 36
341 303 99
132 258 42
98 210 77
31 339 86
398 394 23
59 32 6
301 64 24
386 247 22
82 209 21
227 337 31
306 425 60
111 149 87
373 257 64
147 249 34
8 125 16
107 183 31
353 7 37
12 226 9
390 22 87
153 426 15
254 228 4
96 98 58
81 297 95
375 119 21
198 423 93
343 250 76
285 162 51
404 11 30
122 220 23
68 265 75
7 271 35
307 409 94
431 72 91
313 37 64
332 374 47
22 210 3
412 262 75
175 60 44
16 364 13
392 429 15
220 207 67
137 86 72
144 3 88
46 187 20
307 402 68
272 440 59
422 209 89
347 378 95
91 160 6
205 250 58
192 395 24
215 36 59
162 20 14
422 107 82
213 140 61
229 84 52
93 235 69
279 183 52
265 346 98
434 290 14
429 5 93
252 423 45
43 232 20
392 383 10
87 77 77
234 220 92
149 72 87
417 194 46
236 252 72
355 128 12
358 48 49
244 33 83
136 36 13
219 180 28
292 423 54
363 306 73
424 139 52
216 419 20
184 141 56
284 429 56
350 361 94
364 276 2
274 121 49
196 413 66
430 60 43
34 86 79
380 127 56
235 15 89
193 44 65
315 365 63
107 93 12
376 73 92
250 403 63
202 77 56
213 423 92
149 89 22
159 420 48
387 397 2
73 249 60
273 236 68
268 13 6
99 40 1
11 419 10
151 309 58
310 425 74
195 328 95
427 124 59
412 336 80
215 366 35
282 40 92
353 244 54
254 137 34
420 347 22
56 218 72
175 102 16
363 54 85
440 356 21
76 99 9
395 212 45
419 291 15
280 124 35
148 206 86
33 90 70
74 85 18
1 270 24
43 97 40
111 189 60
413 295 24
271 234 64
313 58 75
31 149 19
305 358 61
183 429 29
174 146 11
373 300 48
433 269 64
28 408 75
11 256 86
405 366 6
418 83 19
150 214 96
89 150 52
307 181 52
109 47 41
231 177 42
299 373 3
198 56 93
121 193 55
35 137 48
128 413 23
143 209 92
90 232 94
86 105 85
321 253 53
0 324 98
232 299 33
359 138 81
105 102 49
229 295 39
158 178 2
185 323 57
361 335 36
278 264 47
177 151 53
166 176 90
196 15 13
238 227 7
132 185 83
279 51 49
149 364 62
413 68 92
40 27 68
363 194 67
177 231 17
280 236 99
154 189 83
258 209 88
371 156 30
224 408 56
321 37 32
42 122 69
74 190 43
287 372 10
42 439 41
249 436 28
246 310 8
264 202 74
274 277 87
291 401 14
97 18 26
180 39 51
255 87 79
216 130 93
187 62 84
418 118 64
233 373 62
265 358 94
128 226 20
316 354 49
4 432 97
119 321 70
345 138 73
295 215 6
239 341 83
404 248 3
109 382 96
428 232 86
180 340 33
428 4 78
165 222 97
28 252 49
424 409 79
309 228 21
22 5 94
189 317 11
131 22 83
184 280 8
35 246 56
69 86 16
410 23 31
275 346 37
318 200 2
173 182 79
257 188 92
407 337 54
189 259 42
17 264 45
4 378 80
309 297 98
87 379 46
321 348 18
5 348 61
13 244 18
33 428 12
83 93 12
374 339 12
360 13 10
317 252 57
262 196 39
149 262 79
381 385 29
14 24 79
249 226 18
62 327 46
407 91 11
58 315 23
341 128 85
366 368 57
208 321 85
162 422 32
420 429 78
164 300 67
300 52 5
5 349 38
435 82 74
22 128 47
18 367 71
10 75 53
192 139 77
356 135 49
9 371 84
186 305 68
219 125 81
280 39 13
144 243 61
322 327 95
94 286 38
244 52 63
76 269 69
0 285 95
429 90 58
362 161 13
92 188 90
80 9 19
35 85 46
358 45 18
188 27 29
96 438 86
66 326 97
83 102 64
347 134 76
103 326 75
175 412 69
279 392 38
161 194 15
420 107 53
224 189 49
311 305 74
354 35 40
161 17 89
34 136 82
149 247 75
420 301 3
56 360 24
434 369 11
67 182 34
16 96 41
362 83 47
76 419 3
154 174 85
365 388 11
231 51 86
96 185 39
120 164 63
414 283 63
312 268 85
61 240 30
283 416 48
247 134 66
315 438 4
427 347 75
421 254 86
406 418 73
301 429 25
32 245 66
105 72 34
107 318 1
161 101 78
108 59 36
316 374 72
312 19 32
125 67 17
426 244 72
152 394 85
343 188 63
1 224 31
41 13 23
124 414 72
300 2 82
164 349 37
291 149 57
274 28 55
189 304 81
294 222 43
421 168 37
14 432 86
398 411 5
402 221 15
286 34 94
115 111 2
77 142 52
350 145 20
348 131 92
68 130 32
430 265 26
327 252 64
205 191 19
346 51 44
380 38 86
335 439 52
349 234 9
36 363 78
163 179 79
288 233 22
1 71 49
138 202 95
202 89 75
307 218 11
406 124 64
223 191 4
438 55 63
412 165 36
413 236 64
5 178 57
37 4 34
275 50 14
271 35 66
354 268 73
32 278 84
164 381 77
243 129 99
388 41 40
252 419 99
152 357 39
247 186 46
372 280 62
76 399 57
417 393 50
346 134 9
256 299 65
340 285 76
380 197 46
441 68 52
110 1 1
419 113 29
214 40 19
317 10 19
164 332 26
71 110 23
5 193 63
297 54 5
361 96 2
266 323 61
57 353 34
5 231 31
390 401 100
106 255 9
332 209 68
198 270 97
428 263 52
250 232 84
72 325 72
292 288 10
69 302 28
184 360 16
182 36 42
33 51 33
416 436 34
365 209 89
95 392 36
263 419 18
118 108 71
332 359 20
23 18 45
56 87 45
126 200 87
122 113 34
432 354 32
133 258 80
201 242 9
313 432 62
392 215 44
174 150 51
140 295 48
34 20 27
180 250 72
25 339 21
16 351 37
203 302 56
9 322 45
9 327 16
175 152 13
234 427 17
71 237 67
234 47 61
399 112 95
107 75 14
40 182 35
241 85 74
112 300 5
58 1 48
369 341 32
145 71 82
232 222 41
146 33 80
386 100 26
437 42 74
407 403 9
324 409 55
424 268 21
118 50 97
245 21 59
151 405 45
191 300 18
291 1 78
242 230 28
312 348 98
438 179 81
430 289 19
340 382 87
283 258 9
192 21 55
240 182 80
406 279 11
429 258 43
296 236 6
288 433 92
45 86 74
366 381 86
313 136 8
281 319 60
93 156 17
121 110 58
134 84 48
260 161 91
170 229 67
268 284 95
248 284 94
75 219 70
277 163 28
310 315 26
201 172 15
431 56 62
141 160 37
166 341 79
79 183 81
257 121 59
65 52 31
123 148 95
290 122 40
243 439 77
188 382 82
3 64 38
182 83 29
413 64 100
348 181 77
329 354 85
378 15 34
311 47 48
249 211 68
30 1 17
45 305 79
346 240 76
417 270 2
317 306 62
99 326 64
101 304 37
74 271 18
416 145 38
286 350 9
72 90 98
55 193 70
228 54 36
182 212 48
374 191 39
383 218 100
2 353 77
276 348 97
157 377 5
186 166 46
43 12 75
166 134 98
379 7 96
95 72 76
42 1 71
352 270 50
395 230 33
82 185 66
18 352 98
2 110 67
349 215 34
374 23 59
63 321 79
402 269 47
229 403 83
270 303 59
279 395 100
319 434 6
25 324 23
336 177 92
418 138 42
430 267 87
335 359 44
437 90 34
209 398 32
332 218 44
174 170 51
236 10 94
152 48 68
294 0 84
380 187 22
307 240 50
223 171 41
377 245 1
298 157 57
39 319 24
46 436 66
285 386 53
2 394 81
117 141 51
340 253 90
20 208 16
225 395 48
337 342 82
394 155 62
31 223 14
86 389 57
11 4 91
68 321 62
308 64 34
162 137 26
23 75 74
58 227 9
335 149 80
73 227 49
372 384 98
309 281 9
333 236 85
2 38 23
55 302 77
356 405 67
97 164 51
149 192 47
239 95 44
342 347 83
374 368 38
149 47 74
169 272 13
87 59 45
411 337 28
98 358 6
241 150 94
439 27 59
31 252 32
309 221 84
137 313 67
100 365 79
426 405 96
340 61 31
235 18 18
156 412 77
314 223 14
318 121 76
201 82 22
218 44 35
409 387 6
358 403 5
263 13 96
308 13 63
10 52 74
234 167 87
298 435 18
426 31 11
345 354 54
316 133 34
371 138 99
286 93 70
35 200 60
191 306 82
109 266 13
334 228 44
331 243 62
236 315 98
322 129 83
436 225 72
255 0 93
38 174 5
195 249 70
32 104 91
211 352 91
312 58 25
262 224 36
193 347 96
174 210 58
331 423 6
157 384 89
224 43 79
41 10 19
436 202 38
22 126 80
98 386 76
430 230 79
333 309 18
20 192 6
409 90 51
123 227 27
79 244 80
313 58 91
192 360 16
93 432 3
306 19 89
56 361 6
108 136 18
202 208 50
420 353 72
287 393 10
158 193 20
84 370 84
386 48 70
257 369 19
306 0 88
272 4 47
161 48 48
130 71 44
164 306 43
42 424 37
378 86 60
223 162 14
318 5 100
285 195 99
289 283 4
3 125 27
371 114 49
43 392 56
215 116 85
317 266 28
398 55 45
285 364 29
66 416 59
396 428 6
48 441 7
2 383 66
118 384 45
120 80 72
102 19 60
250 254 33
120 368 66
67 0 90
418 404 29
188 135 53
401 231 17
212 117 90
416 213 8
75 259 52
214 4 97
345 3 8
268 383 19
19 18 43
42 146 18
181 42 85
267 389 68
158 407 73
19 262 31
399 74 17
67 101 6
392 165 90
28 290 56
393 2 93
276 179 16
171 72 11
419 426 9
290 439 71
43 136 98
436 119 94
429 426 57
232 93 46
255 65 2
370 378 37
288 436 38
69 127 69
133 195 56
421 161 90
84 433 60
194 329 32
72 113 50
297 204 84
227 389 26
48 27 77
81 218 66
160 403 84
165 377 85
39 434 97
393 91 12
172 181 80
271 293 54
250 378 49
196 243 78
261 34 53
309 276 40
335 36 25
178 65 11
285 190 98
315 364 91
115 44 53
97 339 54
143 160 19
29 375 71
313 89 96
146 118 75
130 304 50
49 218 37
132 247 65
55 326 5
312 303 92
78 292 67
143 155 61
260 4 47
95 124 45
68 3 37
321 438 38
135 193 10
332 413 80
90 203 92
164 56 85
319 185 42
24 241 67
112 428 60
105 412 7
180 357 59
24 180 93
127 236 15
40 379 45
59 335 9
143 180 67
137 328 61
417 420 96
373 229 39
255 139 52
306 6 5
34 166 62
308 184 40
27 142 67
261 226 82
155 78 16
176 250 4
183 364 40
205 378 61
235 357 50
384 156 19
102 293 79
197 65 24
241 308 91
238 386 74
242 214 52
60 86 43
60 14 24
169 371 81
275 100 52
245 90 18
307 360 23
222 355 30
356 46 52
384 113 70
331 181 79
100 133 48
388 354 37
40 179 67
70 274 59
28 123 68
115 177 94
83 348 80
78 422 12
9 397 51
369 324 22
251 7 16
104 389 35
430 87 23
26 220 21
199 100 86
22 171 80
247 181 3
344 49 93
278 289 81
346 167 78
213 327 81
439 380 33
37 433 57
6 298 4
277 430 93
135 310 84
127 313 76
147 191 2
186 20 91
3 160 15
324 433 95
434 423 99
9 94 4
438 12 24
237 36 80
238 341 47
266 248 75
307 424 11
176 369 26
123 59 3
333 250 58
324 381 62
382 360 6
365 362 75
195 1 49
162 182 80
293 186 19
403 20 84
147 76 6
7 304 62
108 241 9
334 440 15
35 254 88
15 360 12
128 84 62
10 133 96
377 171 66
438 433 7
132 279 98
91 16 14
216 71 2
359 67 6
285 222 45
155 187 99
324 138 29
304 64 22
215 222 64
59 333 88
326 3 98
274 9 15
295 199 57
270 337 60
102 401 53
239 385 5
184 120 37
134 267 71
203 121 7
186 150 37
373 356 17
396 241 5
312 138 59
85 254 40
179 377 63
281 154 51
52 332 95
3 183 99
41 75 10
351 322 88
416 366 70
188 179 70
187 434 62
383 189 21
436 302 28
257 423 47
324 2 71
63 118 72
326 86 99
87 389 68
280 311 45
314 95 85
82 156 72
266 207 13
412 336 12
148 134 21
164 372 81
288 326 56
89 243 41
226 222 83
356 236 91
412 409 81
93 372 40
360 111 1
364 30 97
27 1 76
271 102 70
339 195 54
90 294 96
229 21 7
210 117 90
244 185 57
342 274 79
187 35 83
68 217 84
27 202 22
348 100 45
257 419 67
395 203 98
94 247 47
347 367 36
77 279 82
427 391 24
436 131 28
152 145 69
59 273 36
219 180 25
335 255 33
356 107 80
24 206 88
56 287 94
389 149 58
112 410 27
20 430 13
14 88 62
7 407 79
341 294 79
337 7 81
156 245 74
308 188 54
309 384 77
19 331 43
14 399 81
412 264 75
141 312 65
259 178 72
222 422 1
77 104 40
417 208 53
427 316 69
62 109 27
223 36 19
31 164 11
108 14 47
141 381 57
151 431 45
142 216 14
203 73 85
117 253 51
350 92 1
282 173 88
175 342 75
152 204 86
346 2 58
214 159 23
393 356 22
41 167 63
74 318 16
303 132 90
294 344 51
133 368 17
22 85 1
276 86 100
128 237 75
393 372 87
297 426 81
299 163 28
48 397 59
393 408 46
174 151 87
427 73 72
143 240 63
265 288 52
253 412 100
192 225 74
152 409 64
240 285 52
64 275 82
291 176 47
187 7 99
402 268 5
301 436 49
65 240 65
330 208 86
379 400 43
311 252 42
17 29 39
324 409 5
102 399 43
243 261 17
155 75 50
298 405 41
282 167 17
422 231 33
332 292 32
294 254 88
294 333 3
80 259 95
2 329 99
44 186 21
99 275 73
213 272 21
29 286 41
397 43 49
138 367 78
20 74 83
219 329 23
391 121 70
181 120 32
167 164 59
59 257 2
213 342 57
387 93 39
295 162 43
406 22 48
292 11 54
339 243 54
31 268 25
59 257 87
16 241 60
189 398 87
57 369 6
137 162 63
106 72 37
85 56 67
165 112 52
53 347 55
14 271 94
354 14 8
105 275 85,

443 1329
204 51 85
200 266 68
324 143 87
178 278 48
94 55 43
421 273 29
209 166 61
122 409 60
347 405 85
237 165 92
206 225 5
104 276 53
12 364 94
138 111 83
314 61 99
420 174 3
30 417 26
46 113 57
335 261 13
253 424 67
360 7 100
116 95 86
165 387 18
189 235 55
31 195 66
292 347 83
103 187 77
157 18 45
77 101 75
272 311 16
188 276 5
65 331 60
415 400 9
30 281 78
139 148 43
309 104 45
378 327 83
420 344 18
2 260 64
390 145 30
337 380 92
167 204 75
91 415 79
45 122 6
55 287 68
432 170 90
173 346 97
248 145 58
2 393 77
151 13 79
193 424 53
395 171 54
345 175 40
433 47 21
93 217 19
59 83 44
442 397 70
233 105 80
339 184 46
205 155 3
208 94 16
399 95 1
210 110 52
216 323 38
94 281 42
77 248 96
240 136 10
27 63 66
55 74 35
335 148 52
306 321 21
216 268 79
207 348 1
8 200 7
176 3 95
397 100 13
164 84 20
51 16 17
95 19 23
244 152 16
18 412 29
55 85 57
100 131 73
9 388 96
237 134 38
343 214 50
91 314 7
173 319 87
141 5 32
398 116 87
46 245 30
89 103 93
279 265 28
293 124 68
392 240 12
209 91 99
210 320 94
87 229 33
7 308 92
6 16 39
160 357 33
334 353 12
241 193 19
260 382 67
399 192 63
354 11 20
83 283 76
268 309 16
135 233 8
182 398 36
409 44 3
247 408 50
326 434 44
90 429 100
243 28 64
203 3 62
78 274 95
331 73 10
45 155 14
333 204 77
138 402 48
272 430 40
195 139 32
180 408 29
257 213 6
57 288 89
407 72 86
219 285 28
439 298 89
175 218 37
94 1 66
204 327 19
207 45 64
424 305 4
309 280 87
441 356 63
43 243 83
137 81 6
423 62 21
385 304 46
343 18 91
9 140 96
416 314 48
99 390 57
129 251 55
59 81 30
347 119 28
245 304 75
246 371 9
131 397 20
5 263 36
115 306 71
210 77 51
134 230 82
442 251 84
241 7 60
226 90 54
365 283 28
274 46 37
155 427 43
83 352 34
350 37 24
331 322 43
231 173 2
13 136 72
253 228 24
432 399 56
45 82 5
328 266 67
86 177 40
161 110 81
333 90 36
226 260 75
56 323 86
140 48 80
339 8 23
158 91 43
327 201 90
35 186 27
97 276 9
341 168 9
173 159 18
202 50 70
247 230 86
177 141 54
89 120 93
11 150 24
8 202 98
394 324 14
95 179 20
38 178 26
252 1 54
421 58 83
89 199 13
13 288 47
185 120 49
279 308 58
355 87 9
168 127 89
111 25 92
3 286 52
405 176 44
259 339 73
17 243 70
311 350 15
242 58 82
109 390 48
42 345 21
234 382 16
177 105 86
250 159 96
397 300 38
114 296 98
153 161 80
372 395 79
419 367 40
377 200 41
378 275 16
88 364 91
224 425 29
227 346 25
65 218 18
433 222 20
399 301 10
256 89 98
245 73 76
376 184 79
354 75 85
146 263 32
340 7 32
306 164 90
320 68 70
413 16 100
336 58 28
217 186 96
408 102 6
275 296 2
432 370 71
127 86 77
201 435 10
367 403 56
125 105 35
438 108 5
20 306 10
49 101 1
420 81 22
413 396 69
82 346 83
317 46 40
242 297 79
432 108 84
156 180 62
42 381 67
432 237 85
425 438 30
295 123 85
212 51 39
285 240 13
5 157 63
134 420 23
234 413 69
321 6 53
12 207 52
427 385 88
28 208 56
174 186 59
198 323 26
243 279 67
393 286 70
422 110 32
425 395 45
399 107 88
14 305 13
391 433 96
9 250 25
346 9 66
92 57 89
251 380 26
2 118 24
276 227 66
409 347 30
180 235 6
78 33 22
290 266 73
96 12 88
164 427 86
59 384 67
292 7 71
280 320 55
55 357 63
427 101 18
149 226 90
147 394 53
380 382 8
232 224 14
31 406 19
284 197 11
72 21 5
2 428 78
167 58 78
180 14 20
253 155 97
38 435 100
351 292 16
269 127 7
65 440 1
389 105 43
90 122 67
72 323 55
282 13 57
98 133 95
324 412 6
257 118 36
160 69 74
120 166 98
346 413 1
300 134 12
180 421 6
304 121 7
427 403 44
157 117 70
364 201 38
34 162 19
183 306 21
265 33 8
321 419 86
7 68 44
250 124 40
298 156 100
158 35 39
127 100 67
300 313 76
415 127 55
392 307 48
317 176 84
114 129 87
148 103 47
138 29 23
281 64 17
252 340 49
277 245 44
118 315 38
324 214 17
249 380 98
434 379 16
368 149 55
296 256 23
334 368 1
384 341 5
344 257 95
130 28 22
305 331 96
114 332 14
37 49 4
239 172 34
283 281 45
435 125 57
20 83 5
18 222 83
299 152 88
216 53 81
388 106 20
165 347 80
4 319 5
323 238 33
437 239 100
101 150 64
146 267 60
373 283 61
388 308 10
393 322 47
53 62 52
334 421 83
317 312 55
64 313 34
439 399 95
97 389 9
399 319 76
248 299 23
284 258 76
131 293 53
267 409 8
0 163 67
12 240 9
379 329 88
401 100 30
122 434 70
382 286 43
205 283 45
376 168 3
57 359 49
344 22 52
55 2 47
320 203 41
68 279 75
312 247 34
288 147 41
123 394 36
371 17 45
321 284 83
58 338 79
393 131 97
365 246 92
356 325 12
75 333 70
438 324 50
78 326 54
304 175 33
170 157 61
389 176 55
103 305 27
382 420 77
71 18 94
324 157 77
119 417 96
331 441 66
149 122 19
428 55 92
330 104 65
406 422 64
14 441 58
286 20 83
235 354 62
239 28 62
262 118 10
69 15 45
323 401 17
357 87 11
8 270 71
432 166 50
309 305 6
275 256 52
400 271 4
263 173 36
336 381 23
261 358 88
9 86 51
86 81 8
97 11 42
185 84 50
225 9 52
339 22 86
438 102 90
72 354 42
318 191 99
41 172 14
382 183 95
92 58 74
90 279 49
70 94 2
299 285 34
5 422 76
310 326 21
269 187 65
250 145 36
269 389 20
336 145 66
112 149 90
260 35 94
431 121 6
320 290 8
121 333 70
226 133 40
61 120 51
33 433 26
345 353 30
206 255 69
204 281 66
80 232 37
341 383 89
129 34 93
347 84 43
230 292 95
161 214 41
50 293 1
268 239 41
436 208 45
277 332 47
253 93 88
42 263 44
52 103 17
227 220 1
76 199 76
158 8 33
41 22 78
278 418 60
148 130 76
373 200 49
380 193 56
296 161 27
97 334 38
414 22 19
64 47 81
302 127 54
33 85 93
273 292 82
279 80 97
96 72 30
80 225 95
186 413 30
365 38 94
171 227 41
280 408 16
372 325 90
284 292 11
310 50 66
121 272 63
251 222 51
170 288 60
136 146 51
48 431 16
10 36 15
119 116 87
382 300 84
406 331 14
169 177 23
430 374 55
423 225 29
292 374 76
266 381 36
64 323 91
399 258 100
103 377 32
364 313 91
320 180 93
429 68 81
195 318 91
197 377 52
4 313 72
340 197 59
73 275 13
264 42 60
350 28 64
208 305 20
312 325 25
214 240 60
247 230 77
391 201 18
320 176 64
404 269 52
67 34 75
384 309 31
71 360 1
178 90 84
42 66 89
402 95 28
95 255 6
375 166 29
200 396 40
97 291 20
133 55 14
362 239 63
324 105 66
228 428 68
288 15 19
342 60 40
101 124 49
327 35 3
135 268 11
341 377 92
135 150 55
440 389 76
95 13 77
262 39 9
394 275 98
199 159 78
352 149 76
10 287 93
303 412 25
60 346 20
343 23 10
154 279 31
331 213 71
362 103 8
64 264 8
373 290 57
342 284 26
166 317 18
188 328 21
320 274 67
124 189 10
350 315 88
138 429 88
220 88 56
26 115 3
351 335 7
6 54 79
229 253 87
146 29 85
217 278 49
392 286 33
360 55 100
120 426 87
182 404 7
226 71 2
166 60 45
316 230 74
178 115 85
225 133 94
73 171 21
197 431 88
76 271 68
157 103 85
223 365 78
75 19 2
219 278 25
3 103 73
241 146 77
132 96 27
346 303 19
66 192 7
138 16 25
233 175 1
343 206 62
358 150 29
365 431 93
248 355 8
241 85 39
18 348 38
62 419 86
66 81 32
182 163 79
284 135 95
308 104 50
109 46 66
18 183 55
5 298 30
49 266 78
174 130 33
213 207 51
414 367 75
154 216 71
91 22 93
411 17 24
74 343 27
428 344 43
10 350 70
350 414 47
362 326 1
367 199 99
101 421 90
418 276 43
370 92 33
266 349 13
99 253 78
205 418 85
356 370 2
184 120 100
316 157 92
1 53 46
83 239 27
393 319 71
214 256 72
228 224 100
165 249 73
84 177 20
288 197 86
195 87 87
143 392 71
129 174 98
133 394 6
260 200 25
268 345 47
435 384 35
195 161 8
46 183 74
148 101 38
110 240 50
405 68 17
381 350 8
320 102 52
101 382 88
0 245 54
196 208 42
374 433 77
321 268 52
169 245 49
145 437 84
73 115 55
305 195 8
74 136 46
153 181 90
203 79 63
39 289 22
87 5 19
332 295 33
209 190 37
15 423 52
74 120 79
234 81 96
238 161 54
252 136 40
152 98 8
183 291 46
45 73 44
338 155 77
14 151 11
307 46 38
267 240 74
96 164 7
138 397 37
252 172 56
277 243 46
152 294 76
82 125 16
66 170 15
428 69 66
65 309 5
263 290 40
304 160 72
128 139 93
209 187 79
435 395 29
51 198 54
136 18 1
251 339 34
27 318 70
246 316 34
373 89 43
379 19 25
27 72 45
342 305 61
367 172 28
280 87 51
296 437 56
73 61 5
251 139 22
2 400 98
339 408 89
350 72 91
82 59 38
193 397 82
299 20 35
163 103 54
68 275 96
323 314 9
175 115 95
70 36 72
220 400 83
216 436 64
19 70 56
258 182 6
231 337 69
146 64 90
181 255 15
98 270 30
140 420 56
268 134 40
75 163 22
115 379 6
4 162 16
19 176 78
140 313 51
352 131 65
356 135 64
284 28 4
318 110 55
113 196 94
422 308 66
280 285 25
365 88 31
404 204 41
108 337 57
373 43 15
301 225 14
380 150 43
373 210 48
360 345 57
54 442 40
40 245 72
25 285 17
122 412 46
293 424 64
66 133 31
168 367 3
427 390 25
214 98 43
88 189 78
204 357 85
246 17 67
65 307 51
418 274 94
163 437 23
284 72 41
267 88 45
298 145 41
58 239 72
385 370 34
204 372 41
397 261 83
159 271 27
162 378 33
162 115 68
224 365 95
228 161 28
255 334 96
376 67 48
257 370 17
218 305 2
354 99 30
266 191 89
75 281 79
292 295 2
9 325 12
43 181 15
411 302 15
272 136 93
432 53 10
60 72 85
12 312 75
256 170 81
395 275 87
238 137 20
232 307 64
126 145 62
325 293 57
405 261 78
76 355 36
202 356 58
59 61 80
157 232 60
394 80 87
219 178 28
219 116 53
329 172 58
419 428 99
239 217 54
334 283 69
192 27 50
35 250 86
309 92 13
286 210 6
233 286 44
141 288 45
139 264 16
89 231 83
413 289 64
339 121 100
15 259 82
303 201 19
267 189 41
213 112 11
107 353 54
168 284 74
286 208 59
196 370 42
205 376 80
